numerical__Age,numerical__NumberOfDependents,numerical__MonthlyIncome,numerical__AnnualIncome,numerical__Experience,numerical__JobTenure,numerical__CreditScore,numerical__NumberOfOpenCreditLines,numerical__LoanAmount,numerical__LoanDuration,numerical__InterestRate,numerical__MonthlyDebtPayments,numerical__MonthlyLoanPayment,numerical__DebtToIncomeRatio,numerical__LoanToIncomeRatio,numerical__DisposableIncome,numerical__LoanPaymentToIncomeRatio,categorical__EducationLevel_Associate,categorical__EducationLevel_Bachelor,categorical__EducationLevel_Doctorate,categorical__EducationLevel_High School,categorical__EducationLevel_Master,categorical__EmploymentStatus_Employed,categorical__EmploymentStatus_Self-Employed,categorical__EmploymentStatus_Unemployed,categorical__MaritalStatus_Divorced,categorical__MaritalStatus_Married,categorical__MaritalStatus_Single,categorical__MaritalStatus_Widowed,categorical__LoanPurpose_Auto,categorical__LoanPurpose_Debt Consolidation,categorical__LoanPurpose_Education,categorical__LoanPurpose_Home,categorical__LoanPurpose_Other,LoanApproved
51.0,1.0,7962.666666666667,95552.0,27.0,4.0,564.0,7.0,9652.0,96.0,0.2756242370127056,827.0,249.94663731858893,0.2798027870645796,0.10101306095110515,7135.666666666667,0.031389815470351926,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
37.0,1.0,7558.666666666667,90704.0,13.0,3.0,622.0,3.0,29054.0,72.0,0.22081867538212,446.0,731.4270368726061,0.2350013342707494,0.3203166343270418,7112.666666666667,0.09676667448482176,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
52.0,1.0,5975.083333333333,71701.0,33.0,6.0,662.0,5.0,28867.0,24.0,0.1684388517199338,276.0,1425.085390531524,0.1741813760508902,0.4026024741635403,5699.083333333333,0.2385046887264932,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40.0,0.0,3369.4166666666665,40433.0,17.0,7.0,613.0,1.0,18418.0,84.0,0.2364390795325079,221.0,450.3409315459443,0.4836513815217785,0.4555190067519106,3148.4166666666665,0.13365545911882204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45.0,1.0,4368.083333333333,52417.0,22.0,8.0,550.0,1.0,36619.0,48.0,0.2781463649362295,775.0,1272.3697343154108,0.1057670347005938,0.6986092298300169,3593.083333333333,0.2912878801111268,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,2.0,5337.083333333333,64045.0,19.0,4.0,515.0,2.0,22332.0,24.0,0.2569793258661022,390.0,1199.727227514774,0.6314588052191183,0.34869232570848624,4947.083333333333,0.224790799128383,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
32.0,0.0,4379.833333333333,52558.0,10.0,5.0,573.0,5.0,13072.0,60.0,0.263326561250247,501.0,393.9603048664229,0.1598459507393247,0.24871570455496783,3878.833333333333,0.08994869778905352,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18.0,1.0,4090.75,49089.0,0.0,4.0,584.0,2.0,33806.0,48.0,0.2251645874554773,431.0,1074.5956506310547,0.4832755562572779,0.6886675222554951,3659.75,0.26268915251018876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.0,1.0,3479.0,41748.0,0.0,4.0,529.0,2.0,18023.0,60.0,0.2314808627845371,293.0,509.6114535413901,0.2192144063867993,0.4317093034396857,3186.0,0.14648216543299514,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27.0,0.0,5223.916666666667,62687.0,2.0,4.0,566.0,4.0,14272.0,84.0,0.2666657758450953,133.0,376.59305179406846,0.5346921264047786,0.22767080893965255,5090.916666666667,0.07209017214939016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,4.0,6418.0,77016.0,11.0,4.0,562.0,4.0,21197.0,72.0,0.2216163957977098,457.0,534.6341681373201,0.2043015829179985,0.2752285239430768,5961.0,0.08330230104975384,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27.0,4.0,3171.9166666666665,38063.0,4.0,2.0,572.0,3.0,19684.0,60.0,0.2424118984633512,230.0,569.0276710623411,0.2212895790226785,0.5171426319522896,2941.9166666666665,0.17939552985177454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
21.0,2.0,4266.333333333333,51196.0,0.0,8.0,597.0,4.0,29640.0,60.0,0.2332671600257744,361.0,841.1386963675274,0.4755881499566484,0.5789514805844207,3905.333333333333,0.19715728487402,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,2.0,5079.833333333333,60958.0,21.0,5.0,601.0,4.0,30241.0,84.0,0.3006667129957422,385.0,866.03652222458,0.2608773010139648,0.49609567243019786,4694.833333333333,0.17048522370640376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27.0,0.0,8007.333333333333,96088.0,3.0,4.0,406.0,0.0,38498.0,60.0,0.3057121800693334,390.0,1259.0823608429234,0.1255896866426109,0.4006535675630672,7617.333333333333,0.15724115737776914,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
68.0,1.0,2980.1666666666665,35762.0,44.0,3.0,577.0,1.0,51253.0,48.0,0.2529811044152339,458.0,1707.9351939711216,0.2385153568931471,1.4331692858341256,2522.1666666666665,0.5731005628223662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51.0,0.0,5415.0,64980.0,31.0,10.0,581.0,3.0,15346.0,36.0,0.2000959339659394,801.0,570.3873656682555,0.2545932274941097,0.23616497383810403,4614.0,0.10533469356754488,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
46.0,0.0,3678.5,44142.0,24.0,4.0,565.0,4.0,13084.0,36.0,0.1977701850348243,334.0,484.7630613055824,0.0139449708785758,0.29640704997508044,3344.5,0.13178280856479066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
52.0,0.0,5439.666666666667,65276.0,32.0,3.0,638.0,1.0,33313.0,48.0,0.2170869700279397,801.0,1044.3007104367605,0.2612388713627495,0.5103407071511735,4638.666666666667,0.19197880576691473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
44.0,0.0,3735.5,44826.0,23.0,5.0,551.0,1.0,16181.0,72.0,0.2045448,335.0,391.8552057451036,0.2344034148132054,0.3609735421407219,3400.5,0.10490033616519974,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
51.0,2.0,1500.0,18000.0,27.0,5.0,585.0,4.0,13916.0,72.0,0.2425666379828619,1348.0,368.5354400815023,0.3925098461761486,0.7731111111111111,152.0,0.2456902933876682,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44.0,0.0,3567.4166666666665,42809.0,21.0,2.0,603.0,1.0,16405.0,72.0,0.2180366407644622,450.0,410.28444820630233,0.34411406045163,0.3832138101801023,3117.4166666666665,0.1150088387599717,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,1.0,4377.083333333333,52525.0,27.0,7.0,619.0,2.0,64130.0,36.0,0.255742786912106,1119.0,2569.31613225971,0.0853252122030582,1.2209424083769633,3258.083333333333,0.5869927384505763,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,2.0,2044.0833333333333,24529.0,30.0,8.0,620.0,1.0,17446.0,36.0,0.1976971244785191,500.0,646.3106167541297,0.5571834423986344,0.7112397570223001,1544.0833333333333,0.31618604105546727,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32.0,4.0,2103.0,25236.0,6.0,4.0,563.0,1.0,11106.0,12.0,0.1670402740378426,163.0,1011.360693122238,0.2643159393658891,0.4400855920114123,1940.0,0.4809133110424337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
26.0,2.0,5720.916666666667,68651.0,4.0,7.0,502.0,4.0,25276.0,48.0,0.2722814132603745,115.0,869.7953424034358,0.4595541007229139,0.36818108986030795,5605.916666666667,0.1520377577725194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35.0,0.0,2836.25,34035.0,10.0,2.0,540.0,2.0,22111.0,48.0,0.2527268520157754,551.0,736.5040981536222,0.2849830934372741,0.6496547671514618,2285.25,0.2596753100585711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33.0,1.0,3153.1666666666665,37838.0,10.0,6.0,527.0,6.0,24881.0,72.0,0.2433940773246326,468.0,660.1737948260106,0.4384009845452439,0.6575664675722819,2685.1666666666665,0.20936850620836533,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,2.0,2069.833333333333,24838.0,17.0,4.0,605.0,0.0,8839.0,12.0,0.1602798028316521,233.0,802.0870930298303,0.4897679051676511,0.35586601175618005,1836.833333333333,0.38751288816965795,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,3.0,7820.75,93849.0,24.0,1.0,564.0,9.0,32749.0,72.0,0.2705983856322492,252.0,924.0056166629072,0.0299054478669268,0.34895417106202514,7568.75,0.11814795469269664,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
35.0,0.0,2929.4166666666665,35153.0,11.0,11.0,544.0,3.0,18014.0,60.0,0.2070413465467009,536.0,484.3459168795665,0.3511885584891845,0.5124455949705573,2393.4166666666665,0.16533869093832101,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
53.0,2.0,2757.583333333333,33091.0,33.0,6.0,588.0,2.0,24177.0,72.0,0.2118131094157352,325.0,595.7812439003256,0.2007561250061911,0.7306216191713759,2432.583333333333,0.21605194544752074,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,0.0,10235.666666666666,122828.0,11.0,4.0,623.0,2.0,43716.0,36.0,0.2226242289485822,252.0,1675.4745479697474,0.2764360153116876,0.3559123326928713,9983.666666666666,0.1636898311104713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
45.0,2.0,4495.25,53943.0,22.0,2.0,600.0,2.0,15056.0,72.0,0.2588094539467012,291.0,413.742728834238,0.2636514453566618,0.2791094303246019,4204.25,0.092039981944105,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,0.0,2720.6666666666665,32648.0,12.0,1.0,621.0,3.0,30776.0,12.0,0.1811647172668975,203.0,2823.249670123384,0.1566016652148681,0.9426611124724332,2517.6666666666665,1.0377050980605431,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
39.0,1.0,5626.0,67512.0,15.0,2.0,564.0,1.0,19696.0,24.0,0.2293336729597149,521.0,1030.893181446393,0.5264073786018242,0.29174072757435715,5105.0,0.18323732339964327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
57.0,4.0,2938.1666666666665,35258.0,35.0,7.0,551.0,5.0,41732.0,36.0,0.2895786159859072,255.0,1747.8528396627908,0.2471162863378397,1.1836179023200408,2683.1666666666665,0.5948787247136392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,0.0,1658.1666666666667,19898.0,0.0,4.0,575.0,8.0,24886.0,60.0,0.2060001988356688,276.0,667.6627001699729,0.5824371348446097,1.2506784601467484,1382.1666666666667,0.4026511409206792,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.0,4.0,8926.333333333334,107116.0,8.0,4.0,610.0,3.0,18399.0,72.0,0.2339954814729571,267.0,477.7028611730262,0.4666555328730808,0.1717670562754397,8659.333333333334,0.05351613516259302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18.0,1.0,8962.166666666666,107546.0,0.0,10.0,565.0,2.0,28227.0,60.0,0.2387874799318561,702.0,810.0479913512678,0.1331098009750952,0.26246443382366613,8260.166666666666,0.09038528533106963,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
45.0,3.0,4537.333333333333,54448.0,25.0,5.0,475.0,8.0,9605.0,72.0,0.2895193268620924,318.0,282.5000803915789,0.2658356711884007,0.1764068468997943,4219.333333333333,0.06226125780008351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.0,1.0,3528.9166666666665,42347.0,18.0,3.0,441.0,0.0,24573.0,48.0,0.312494255388472,251.0,902.7210334489166,0.1915711398000723,0.5802772333341205,3277.9166666666665,0.2558068434927386,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,0.0,3416.1666666666665,40994.0,5.0,6.0,613.0,4.0,20618.0,72.0,0.270460597245623,327.0,581.554149287895,0.3395449148228067,0.5029516514611895,3089.1666666666665,0.17023588309154367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,4.0,4102.166666666667,49226.0,7.0,12.0,543.0,2.0,36390.0,12.0,0.2306463955645114,510.0,3424.5726434973053,0.3462427535023047,0.7392434892130175,3592.166666666667,0.8348204550840543,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,1.0,4202.833333333333,50434.0,22.0,5.0,605.0,1.0,13600.0,60.0,0.22976704833864,308.0,383.20840661252726,0.4597196526178503,0.2696593567831225,3894.833333333333,0.09117858744795827,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.0,2651.5,31818.0,10.0,2.0,529.0,5.0,19142.0,12.0,0.2301798166764631,421.0,1800.9750635562978,0.2851757989718644,0.6016091520522975,2230.5,0.6792287624198747,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,0.0,8522.416666666666,102269.0,19.0,5.0,543.0,3.0,20658.0,72.0,0.2945664594715392,204.0,614.2605743425397,0.3994586657479975,0.2019966949906619,8318.416666666666,0.07207586748780644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.0,3.0,7004.833333333333,84058.0,0.0,5.0,553.0,2.0,8159.0,60.0,0.2839908,790.0,256.0051148568941,0.2941395971979362,0.09706393204691999,6214.833333333333,0.0365469244840792,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
22.0,1.0,1527.0833333333333,18325.0,0.0,1.0,528.0,2.0,9668.0,48.0,0.2636100722245533,300.0,327.9455918644529,0.0622818868116616,0.5275852660300137,1227.0833333333333,0.21475291145284775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
76.0,2.0,3706.75,44481.0,56.0,4.0,597.0,2.0,29120.0,72.0,0.196496,492.0,691.6043628543987,0.4933474902947662,0.6546615408826241,3214.75,0.18657971615415087,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,2.0,2071.1666666666665,24854.0,0.0,5.0,523.0,4.0,34271.0,60.0,0.2790249091454348,99.0,1065.0405989860076,0.1752982497921039,1.3788927335640138,1972.1666666666665,0.5142225471888666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,2.0,6763.083333333333,81157.0,37.0,4.0,636.0,6.0,23113.0,72.0,0.2304500002353042,514.0,595.1628225475763,0.2446558146779234,0.28479367152556156,6249.083333333333,0.08800169881305267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
44.0,3.0,4620.5,55446.0,22.0,3.0,590.0,0.0,13197.0,48.0,0.2241740415977582,489.0,418.7819909714886,0.1205350117528096,0.23801536630234824,4131.5,0.09063564353890025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38.0,0.0,1964.8333333333333,23578.0,12.0,5.0,614.0,3.0,13621.0,12.0,0.1528758933136897,252.0,1231.2576698222583,0.3929099927770697,0.5776995504283654,1712.8333333333333,0.6266473847598227,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
49.0,2.0,9359.833333333334,112318.0,26.0,6.0,596.0,3.0,23665.0,72.0,0.2403802719872577,271.0,623.5708573868484,0.1030953229804374,0.21069641553446464,9088.833333333334,0.0666220043861374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
59.0,1.0,5396.916666666667,64763.0,40.0,6.0,608.0,6.0,32898.0,48.0,0.2478449269275348,400.0,1086.8526764554483,0.5444112805924262,0.5079752327717987,4996.916666666667,0.2013840019373003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,2.0,3113.833333333333,37366.0,18.0,9.0,548.0,3.0,23107.0,60.0,0.2749514596895421,770.0,712.4340956930637,0.5832436937337638,0.6183964031472462,2343.833333333333,0.22879647669851644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
39.0,1.0,6266.083333333333,75193.0,15.0,3.0,640.0,2.0,26868.0,60.0,0.2142173078371041,1069.0,733.2581788361024,0.3877464919724889,0.35732049525886717,5197.083333333333,0.11702017669242122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
58.0,2.0,1818.3333333333333,21820.0,39.0,6.0,609.0,4.0,38990.0,36.0,0.2573791111077289,336.0,1565.4928253271462,0.1006480443661897,1.7868927589367554,1482.3333333333333,0.860949308154251,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53.0,0.0,2985.0,35820.0,30.0,5.0,590.0,1.0,11462.0,48.0,0.2123358622418299,413.0,356.3704329731781,0.2980642423922432,0.3199888330541597,2572.0,0.11938707972300773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,2.0,3123.9166666666665,37487.0,22.0,4.0,551.0,3.0,13712.0,48.0,0.2304543615179259,312.0,439.8311921845769,0.2708171950531304,0.3657801371141996,2811.9166666666665,0.14079479035972264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
26.0,3.0,3570.333333333333,42844.0,2.0,1.0,568.0,1.0,48812.0,12.0,0.25645461410265,484.0,4654.60025231171,0.2639609124239155,1.1392960507889085,3086.333333333333,1.3036878682602122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
61.0,2.0,5692.166666666667,68306.0,39.0,8.0,583.0,3.0,25261.0,24.0,0.2155627725992596,441.0,1304.965383611198,0.594253569743979,0.36982109917137584,5251.166666666667,0.2292563552738321,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38.0,0.0,3317.25,39807.0,9.0,3.0,607.0,5.0,11806.0,48.0,0.1902791804705617,522.0,353.17474524184894,0.5993313186647823,0.2965810033411209,2795.25,0.10646612261416805,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
29.0,0.0,2327.9166666666665,27935.0,6.0,8.0,603.0,1.0,20340.0,72.0,0.2250898800812849,210.0,517.2286048579416,0.2551583795456363,0.7281188473241453,2117.9166666666665,0.22218518912816537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56.0,3.0,2543.6666666666665,30524.0,36.0,4.0,585.0,2.0,28889.0,60.0,0.2231208804952398,276.0,803.0173435831824,0.1826505075359722,0.9464355916655747,2267.6666666666665,0.31569283589956065,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,1.0,2876.083333333333,34513.0,9.0,7.0,504.0,4.0,21591.0,36.0,0.3031636066795812,533.0,920.3172206994672,0.0712282577828788,0.6255903572566859,2343.083333333333,0.3199897617823315,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,2.0,4667.75,56013.0,18.0,9.0,479.0,4.0,24533.0,60.0,0.3324064935474022,140.0,843.2430750910443,0.3924597698826976,0.4379876100191027,4527.75,0.1806530073570873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
65.0,1.0,5458.0,65496.0,40.0,4.0,596.0,2.0,42780.0,48.0,0.2474752102358641,230.0,1412.444403440884,0.0396663139947592,0.6531696592158299,5228.0,0.25878424394299815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
60.0,1.0,2853.833333333333,34246.0,36.0,4.0,575.0,2.0,27884.0,60.0,0.2576231424384162,552.0,830.940893921008,0.4823618370298434,0.8142264790048472,2301.833333333333,0.2911665808284791,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,4.0,6622.916666666667,79475.0,9.0,10.0,619.0,3.0,42160.0,12.0,0.1716824814730506,329.0,3848.5594232895655,0.3196383510120431,0.5304812834224599,6293.916666666667,0.5810973649509252,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18.0,3.0,2778.25,33339.0,0.0,6.0,578.0,6.0,12762.0,72.0,0.226247076626302,553.0,325.40892910100484,0.2354328783969789,0.38279492486277333,2225.25,0.11712730283487982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51.0,1.0,14719.5,176634.0,29.0,9.0,658.0,3.0,27827.0,72.0,0.191131575312972,265.0,652.308163861832,0.3810478181524926,0.15754045087582233,14454.5,0.04431591860197914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37.0,1.0,7832.833333333333,93994.0,17.0,2.0,533.0,3.0,20328.0,72.0,0.2578270593533921,423.0,557.3824977531285,0.2011968977166195,0.21626912356107836,7409.833333333333,0.07115975459111797,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,2.0,4776.083333333333,57313.0,24.0,5.0,565.0,1.0,31273.0,96.0,0.2998946526935426,101.0,862.1738052089689,0.1823256467256204,0.5456528187322248,4675.083333333333,0.18051900376018754,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,1.0,4521.166666666667,54254.0,15.0,8.0,609.0,3.0,33668.0,72.0,0.2724368490375356,265.0,953.818143306863,0.1491721096210003,0.6205625391676189,4256.166666666667,0.21096725991968068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
24.0,4.0,2254.6666666666665,27056.0,1.0,10.0,598.0,7.0,46998.0,108.0,0.2879528822766551,350.0,1222.1540981551043,0.3363036970115737,1.7370638675340035,1904.6666666666665,0.5420553362603951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18.0,3.0,6512.166666666667,78146.0,0.0,6.0,507.0,3.0,46340.0,36.0,0.2899011180750708,1129.0,1941.6616099821333,0.0786670058332664,0.5929926035881555,5383.166666666667,0.2981590781330535,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,0.0,1250.0,15000.0,17.0,3.0,619.0,0.0,26515.0,120.0,0.2273288999256501,483.0,561.3481509994724,0.2270937190064628,1.7676666666666667,767.0,0.44907852079957794,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
